term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
unpleasantbut,1,13,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.2901954917473265e-05,0.003367410233460522,0.0,0.003367410233460522
unpleasantly,1,12,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,7.638008572946676e-06,0.0019935202375390825,0.0,0.0019935202375390825
unpleasantness,7,14,7.969687861482271e-06,16.937045348183716,NN,6,5.442943495848728,32.65766097509237,5.0081478901709125e-05,0.013071265993346081,0.0,0.0028998100670478036
unpleasing,2,10,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,2.3788744684659206e-05,0.006208862362696053,0.0,0.0031887050801133777
unpopular,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.180739367495442e-05,0.0030817297491631036,0.0,0.0030817297491631036
unpractical,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.3526060036612255e-05,0.0035303016695557984,0.0,0.0035303016695557984
unprecedented,2,13,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.002889284308414e-05,0.0026175410320449606,0.0,0.0017552212778646067
unpremeditated,1,14,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0657747929056225e-05,0.0027816722094836746,0.0,0.0027816722094836746
unprepared,4,10,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,4.287107940822436e-05,0.011189351725546557,0.0,0.003939807840895349
unprepossessing,1,15,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,6.3288601899704245e-06,0.0016518325095822809,0.0,0.0016518325095822809
unpretentious,2,13,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,2.0244534313382626e-05,0.005283823455792865,0.0,0.002711383486330974
unprofitable,2,12,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.064803902714674e-05,0.002779138186085299,0.0,0.0023726893978966526
unprotected,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,7.4983570266348764e-06,0.0019570711839517027,0.0,0.0019570711839517027
unproved,1,8,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,5.720338576019391e-06,0.001493008368341061,0.0,0.001493008368341061
unprovided,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.5004029523539642e-05,0.0039160517056438466,0.0,0.0039160517056438466
unpung,1,6,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.1476962881812039e-05,0.002995487312152942,0.0,0.002995487312152942
unpunished,2,10,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.5913027754641357e-05,0.004153300243961394,0.0,0.0032718370561312313
unquestionable,1,14,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.5465738396649368e-06,0.0004036557721525485,0.0,0.0004036557721525485
unravel,10,7,1.1385268373546102e-05,16.422472175353956,VB,8,5.027905996569885,40.22324797255908,5.911833711842567e-05,0.015429885987909099,0.0,0.004233431936488816
unraveling,1,10,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.0384287820140535e-05,0.0027102991210566797,0.0,0.0027102991210566797
unravelled,6,10,6.8311610241276606e-06,17.159437769520164,VB,6,5.442943495848728,32.65766097509237,3.2534952213678774e-05,0.008491622527770162,0.0,0.0031407637021631436
unravelling,3,11,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.9435124809592104e-05,0.005072567575303539,0.0,0.0024460681457284467
unread,2,6,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,3.6743869508274643e-05,0.009590149941659682,0.0,0.008050293237766192
unreal,5,6,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.529889508412612,4.9090949059025866e-05,0.01281273770440575,0.0,0.0052348421116353416
unreality,4,9,4.554107349418441e-06,17.744400270241318,NN,3,6.442943495848728,19.328830487546185,4.478336351480935e-05,0.011688457877365239,0.0,0.0072678437629427285
unreasonable,6,12,6.8311610241276606e-06,17.159437769520164,JJ,4,6.027905996569885,24.11162398627954,4.708397852764928e-05,0.012288918395716462,0.0,0.006941926291635184
unreasoning,2,11,2.2770536747092203e-06,18.744400270241318,JJ,1,8.027905996569885,8.027905996569885,6.163980064780815e-06,0.0016087987969077926,0.0,0.0016087987969077926
unrecognisable,1,14,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0127843438675095e-05,0.0026433671374942,0.0,0.0026433671374942
unrecognizable,3,14,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,4.810162613865863e-05,0.012554524422189902,0.0,0.0052296619284486435
unrecognized,1,12,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0591687508008356e-05,0.0027644304395901807,0.0,0.0027644304395901807
unreliable,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0433602619829126e-05,0.0027231702837754016,0.0,0.0027231702837754016
unremarkable,2,12,2.2770536747092203e-06,18.744400270241318,JJ,1,8.027905996569885,8.027905996569885,3.6143666889842844e-05,0.009433497058248983,0.0,0.009433497058248983
unrepaired,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,3.1144451724641827e-06,0.0008128701900131516,0.0,0.0008128701900131516
unreservedly,3,12,3.4155805120638303e-06,18.159437769520164,RB,3,6.442943495848728,19.328830487546185,2.4737973850755073e-05,0.006456611175047073,0.0,0.0034864412856324286
unresponsive,2,12,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.4194018151203644e-05,0.003704638737464151,0.0,0.0021886969780659875
unrest,4,6,4.554107349418441e-06,17.744400270241318,NN,2,7.027905996569885,14.05581199313977,3.4583182991813486e-05,0.00902621076086332,0.0,0.00495795837500521
unrestrained,1,12,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.216222242912466e-05,0.003174340054001536,0.0,0.003174340054001536
unrestrainedly,1,14,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0127843438675095e-05,0.0026433671374942,0.0,0.0026433671374942
unrolled,2,8,2.2770536747092203e-06,18.744400270241318,VB,2,7.027905996569885,14.05581199313977,1.8936812271623013e-05,0.004942508002893606,0.0,0.0025389833802636867
unromantic,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.663507870376218e-05,0.004341755541681929,0.0,0.004341755541681929
unruffled,2,9,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,2.77501128448411e-05,0.007242779452503527,0.0,0.0038785353181953006
uns,1,3,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.2978168997154543e-05,0.0033873021082573354,0.0,0.0033873021082573354
unsafe,1,6,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0519240945026082e-05,0.0027455218866518074,0.0,0.0027455218866518074
unsatisfactory,11,14,1.252379521090071e-05,16.28496865160402,JJ,9,4.857980995127572,43.721828956148144,8.422309334566285e-05,0.021982227363218004,0.0,0.009853916825816576
unsatisfying,1,12,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.663507870376218e-05,0.004341755541681929,0.0,0.004341755541681929
unsavoury,3,9,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.1175213264604242e-05,0.005526730662061707,0.0,0.0021548306006183037
unscathed,3,9,3.4155805120638303e-06,18.159437769520164,IN,3,6.442943495848728,19.328830487546185,2.489296108757133e-05,0.006497062843856117,0.0,0.0033176846013639174
unscrupulous,7,12,7.969687861482271e-06,16.937045348183716,JJ,6,5.442943495848728,32.65766097509237,3.5812386355594715e-05,0.00934703283881022,0.0,0.0023883034207322195
unseat,1,6,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,3.164104569823708e-06,0.0008258312927239878,0.0,0.0008258312927239878
unseated,1,8,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.1821007118853291e-05,0.003085282858020709,0.0,0.003085282858020709
unseeing,2,8,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,2.7765876258593977e-05,0.0072468937034930285,0.0,0.004767914515990424
unseen,10,6,1.1385268373546102e-05,16.422472175353956,JJ,10,4.705977901682522,47.059779016825225,6.215688287569113e-05,0.016222946430555385,0.0,0.0023159340067335247
unselfish,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,6.512441355760378e-06,0.0016997471938534586,0.0,0.0016997471938534586
unsettling,1,10,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,9.579028503038389e-06,0.0025001264392930196,0.0,0.0025001264392930196
unshaken,2,8,2.2770536747092203e-06,18.744400270241318,VB,2,7.027905996569885,14.05581199313977,1.3488152238361888e-05,0.0035204077342124527,0.0,0.0019307434056510674
unsigned,2,8,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.3804826304971512e-05,0.0036030596655975645,0.0,0.0019009753845198498
unslinging,1,10,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,8.466353020439378e-06,0.0022097181383346778,0.0,0.0022097181383346778
unsociable,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,4.368450578505364e-06,0.0011401656009899,0.0,0.0011401656009899
unsolved,3,8,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.5242825638709394e-05,0.003978377491703152,0.0,0.002544606435959213
unspeakable,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.2157415226583505e-05,0.0031730853741382945,0.0,0.0031730853741382945
unspoken,4,8,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.548296899884039e-05,0.006651054908697342,0.0,0.002503283221166896
unsporting,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,9.792505738063121e-06,0.0025558439976344745,0.0,0.0025558439976344745
unsportsmanlike,3,15,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.5068507489277422e-05,0.003932880454701407,0.0,0.0013840909765518213
unsteadily,2,10,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.268412307869045e-05,0.0033105561235382075,0.0,0.001770699419644718
unsteadiness,1,12,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,5.877749001195541e-06,0.0015340924893120361,0.0,0.0015340924893120361
unsteady,4,8,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.97050430874027e-05,0.007753016245812105,0.0,0.0029664891715402977
unstrapped,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,2.967511869103354e-06,0.0007745205978359754,0.0,0.0007745205978359754
unstreaked,1,10,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,6.739320885901899e-06,0.0017589627512203956,0.0,0.0017589627512203956
unsubstantiated,1,15,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.8071833444921422e-05,0.004716748529124491,0.0,0.004716748529124491
unsuccessful,4,12,4.554107349418441e-06,17.744400270241318,JJ,3,6.442943495848728,19.328830487546185,2.8628429016803644e-05,0.007472019973385751,0.0,0.0036339218814713642
unsuccessfully,1,14,1.1385268373546102e-06,19.744400270241318,RB,1,8.027905996569885,8.027905996569885,1.3682500232765242e-05,0.003571132560751728,0.0,0.003571132560751728
unsugared,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.8963169249849732e-05,0.00494938717421078,0.0,0.00494938717421078
unsuited,1,8,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,8.324292428486135e-06,0.002172640323834881,0.0,0.002172640323834881
unsuspected,3,11,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.87392212537581e-05,0.007500936747230864,0.0,0.004365137869816211
unswathed,1,9,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,7.28696055988066e-06,0.0019018967061288521,0.0,0.0019018967061288521
unsystematic,2,12,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.1212413516244364e-05,0.002926439927739779,0.0,0.0019724687051838018
untamed,4,7,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.268213063082085e-05,0.005920036094644242,0.0,0.002316643349949994
untarnished,1,11,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.8071833444921422e-05,0.004716748529124491,0.0,0.004716748529124491
untasted,3,8,3.4155805120638303e-06,18.159437769520164,JJ,2,7.027905996569885,14.05581199313977,2.823406148281607e-05,0.007369090047014994,0.0,0.004700940465933033
untenanted,4,10,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,3.1774781092590995e-05,0.00829321786516625,0.0,0.0029664891715402977
unthinkable,4,11,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,1.1826800845498764e-05,0.003086795020675178,0.0,0.0011210537468048884
unthinking,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.130818401590304e-05,0.002951436028150693,0.0,0.002951436028150693
untidy,7,6,7.969687861482271e-06,16.937045348183716,JJ,6,5.442943495848728,32.65766097509237,4.583371080888085e-05,0.011962598521117904,0.0,0.0036751812936183176
untie,3,5,3.4155805120638303e-06,18.159437769520164,VB,2,7.027905996569885,14.05581199313977,2.3262575812267752e-05,0.006071532287001883,0.0,0.003836193229568714
untied,4,6,4.554107349418441e-06,17.744400270241318,VB,3,6.442943495848728,19.328830487546185,3.1714548772557806e-05,0.008277497229637587,0.0,0.005587982216694473
until,496,5,0.0005647093113278866,10.790203959854445,IN,184,0.5043440405128716,92.79930345436838,0.00024564946571163946,0.0641145105507379,0.00021753031723652,0.001162976265594631
untimely,3,8,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.2153956083388846e-05,0.0031721825377644887,0.0,0.0016648432805810665
untiring,2,8,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.117096249956514e-05,0.0029156212123865014,0.0,0.0019830434527567395
unto,1,4,1.1385268373546102e-06,19.744400270241318,IN,1,8.027905996569885,8.027905996569885,8.466353020439378e-06,0.0022097181383346778,0.0,0.0022097181383346778
untold,2,6,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,2.080717149553922e-05,0.005430671760335737,0.0,0.0033514096311730492
untouched,3,9,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.3436389792653034e-05,0.006116897735882441,0.0,0.002460077699827693
untoward,1,8,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.903357705647046e-05,0.00496776361173879,0.0,0.00496776361173879
untraceable,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.0433602619829126e-05,0.0027231702837754016,0.0,0.0027231702837754016
untrained,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.3873820714143556e-05,0.003621067206391468,0.0,0.003621067206391468
untrimmed,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.6671143915044046e-05,0.004351168561826496,0.0,0.004351168561826496
untrodden,2,9,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.4583301655763933e-05,0.0038062417321543867,0.0,0.0023042314742852082
untrue,4,6,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.730036329072337e-05,0.0071253948188788,0.0,0.0031379000502706326
untruly,1,7,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.4945704821796045e-05,0.003900828958488768,0.0,0.003900828958488768
untruth,1,7,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,6.739320885901899e-06,0.0017589627512203956,0.0,0.0017589627512203956
untruthful,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,8.615759250211838e-06,0.0022487131643052897,0.0,0.0022487131643052897
untruthfully,2,12,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.9674113233536183e-05,0.005134943553952944,0.0,0.003364244134308226
unturned,5,8,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.529889508412612,2.853603749107187e-05,0.0074479057851697585,0.0,0.0035178655374121593
untwisting,1,10,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.3873820714143556e-05,0.003621067206391468,0.0,0.003621067206391468
unused,3,6,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.7875030377125565e-05,0.007275382928429773,0.0,0.0030842237893004922
unusual,59,7,6.7173083403922e-05,13.861757220879479,JJ,49,2.4131961524546766,118.24661147027915,0.00017314648561061818,0.04519123274437137,0.0,0.0028614974139778778
unusually,17,9,1.9354956235028373e-05,15.65693742899098,RB,15,4.121015400961366,61.81523101442049,7.330647111514453e-05,0.019132988961052724,0.0,0.0031290929392265503
unutterable,2,11,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.5714858315767065e-05,0.004101578020415204,0.0,0.0031262927031004825
unvarnished,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.4667744646283386e-05,0.003828281352679964,0.0,0.003828281352679964
unvarying,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,5.877749001195541e-06,0.0015340924893120361,0.0,0.0015340924893120361
unwanted,1,8,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,9.374660324064695e-06,0.0024467863445808854,0.0,0.0024467863445808854
unwarlike,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.1052195660530458e-05,0.0028846230673984495,0.0,0.0028846230673984495
unwarrantable,1,13,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,4.736412153257817e-06,0.0012362035720002902,0.0,0.0012362035720002902
unwarranted,2,11,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.6833765560453612e-05,0.004393612811278393,0.0,0.0025724399694618907
unwary,1,6,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,6.176357534790415e-06,0.0016120293165802983,0.0,0.0016120293165802983
unwelcome,3,9,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.4381966655528255e-05,0.0037536932970928744,0.0,0.001808291747361417
unwell,2,6,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.61535079958109e-05,0.0042160655869066446,0.0,0.0031843706373221045
unwholesome,1,11,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.7667007767522267e-05,0.004611089027323312,0.0,0.004611089027323312
unwieldy,2,8,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.794638527487391e-05,0.004684006556742091,0.0,0.002700963103985352
unwilling,9,9,1.0246741536191492e-05,16.574475268799006,JJ,9,4.857980995127572,43.721828956148144,4.8538455780657914e-05,0.012668536958751718,0.0,0.0024547655356885155
unwillingly,7,11,7.969687861482271e-06,16.937045348183716,JJ,6,5.442943495848728,32.65766097509237,7.098212448052529e-05,0.0185263344894171,0.0,0.00651069796154154
unwillingness,2,13,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,2.045776660116505e-05,0.005339477082904078,0.0,0.002918565613193474
unwise,3,6,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,3.9850850768482905e-05,0.010401072050574037,0.0,0.006118654791879134
unwittingly,3,11,3.4155805120638303e-06,18.159437769520164,RB,3,6.442943495848728,19.328830487546185,2.675430300602385e-05,0.006982873084572226,0.0,0.003619631177443106
unwomanly,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.9152092480234285e-05,0.004998696137341148,0.0,0.004998696137341148
unwonted,4,8,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.4631589226052368e-05,0.006428844787999668,0.0,0.0020447442322150218
unworthy,3,8,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.5847819550179185e-05,0.004136280902596768,0.0,0.002175200369969186
unwound,1,7,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,3.6867146737691796e-06,0.0009622325298537559,0.0,0.0009622325298537559
unwrapped,3,9,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,2.2662019670681683e-05,0.005914787134047919,0.0,0.0022186444544933636
unwraps,1,7,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,5.386735643302323e-05,0.014059380029019063,0.0,0.014059380029019063
unwritten,1,9,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,9.579028503038389e-06,0.0025001264392930196,0.0,0.0025001264392930196
unyielding,1,10,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,8.678967416268696e-06,0.0022652104956461297,0.0,0.0022652104956461297
unæsthetic,1,10,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,7.97052617861007e-06,0.0020803073326172285,0.0,0.0020803073326172285
up,2607,2,0.0029681394649834687,8.396225402705763,RP,257,0.0222814473760063,5.726331975633618,6.767251774205406e-05,0.017662527130676113,6.384368875646503e-05,0.0001740738076250492
upand,1,5,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.353796677960223e-05,0.003533409329476182,0.0,0.003533409329476182
upat,1,4,1.1385268373546102e-06,19.744400270241318,IN,1,8.027905996569885,8.027905996569885,1.0097918753531274e-05,0.0026355567946716625,0.0,0.0026355567946716625
upbraided,1,9,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,3.1778345410947683e-06,0.0008294148152257346,0.0,0.0008294148152257346
upbringing,3,10,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,3.119609108501293e-05,0.008142179773188374,0.0,0.0034864412856324286
upheaval,1,8,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.1949596162881221e-05,0.0031188445985119986,0.0,0.0031188445985119986
upheld,2,6,2.2770536747092203e-06,18.744400270241318,VB,2,7.027905996569885,14.05581199313977,1.714156622367602e-05,0.004473948784379441,0.0,0.00278332910755243
uphill,1,6,1.1385268373546102e-06,19.744400270241318,IN,1,8.027905996569885,8.027905996569885,1.0127843438675095e-05,0.0026433671374942,0.0,0.0026433671374942
uphold,1,6,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,8.615759250211838e-06,0.0022487131643052897,0.0,0.0022487131643052897
upholding,1,9,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,5.513221101139319e-06,0.0014389507073973623,0.0,0.0014389507073973623
upholstery,2,10,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.5681011733971163e-05,0.004092744062566473,0.0,0.0021948488434009633
uplands,1,7,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,8.344617613471586e-06,0.002177945197116084,0.0,0.002177945197116084
upme,1,4,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.1996201452128028e-05,0.0031310085790054155,0.0,0.0031310085790054155
upon,1986,4,0.0022611142989862557,8.788750362712946,IN,206,0.3414054693866662,70.32952669365324,0.0005885230990297257,0.15360452884675835,0.0003138879583695981,0.002986995121141322
uponno,1,6,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.5465738396649368e-06,0.0004036557721525485,0.0,0.0004036557721525485
upor,1,4,1.1385268373546102e-06,19.744400270241318,JJ,1,8.027905996569885,8.027905996569885,1.839608882969872e-05,0.004801379184551366,0.0,0.004801379184551366
upper,47,5,5.351076135566668e-05,14.189811418563682,JJ,34,2.940443155319545,99.97506728086452,0.0001528028758557237,0.03988155059834389,0.0,0.003245522246489564
uppermost,2,9,2.2770536747092203e-06,18.744400270241318,NN,2,7.027905996569885,14.05581199313977,1.0988887260570818e-05,0.0028680995750089834,0.0,0.002142001218095058
upraised,1,8,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,3.6867146737691796e-06,0.0009622325298537559,0.0,0.0009622325298537559
upright,20,7,2.2770536747092204e-05,15.422472175353958,JJ,17,3.940443155319545,66.98753364043226,0.00010567656199705384,0.02758158268123105,0.0,0.003956268228232474
uprising,1,8,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,1.15502292614556e-05,0.0030146098372399116,0.0,0.0030146098372399116
uproar,3,6,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.2919590937080728e-05,0.00598201323457807,0.0,0.002721987112737105
uproariously,1,12,1.1385268373546102e-06,19.744400270241318,RB,1,8.027905996569885,8.027905996569885,5.610773535800121e-06,0.0014644118928438315,0.0,0.0014644118928438315
ups,2,3,2.2770536747092203e-06,18.744400270241318,RB,2,7.027905996569885,14.05581199313977,6.170957179844624e-06,0.0016106198239394468,0.0,0.0009325777596297617
upset,58,5,6.603455656656738e-05,13.886419275113747,JJ,48,2.4429434958487284,117.26128780073896,0.000187617082469758,0.04896805852460685,0.0,0.0025540444284879544
upseti,1,6,1.1385268373546102e-06,19.744400270241318,RB,1,8.027905996569885,8.027905996569885,1.3088621499257985e-05,0.003416130211306334,0.0,0.003416130211306334
upsets,1,6,1.1385268373546102e-06,19.744400270241318,VB,1,8.027905996569885,8.027905996569885,1.1020516131585905e-05,0.002876354710343921,0.0,0.002876354710343921
upsetting,2,9,2.2770536747092203e-06,18.744400270241318,JJ,2,7.027905996569885,14.05581199313977,1.450746251319033e-05,0.003786447715942676,0.0,0.0028111623986279543
upshot,7,6,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,5.8723427964581335e-05,0.015326814698755728,0.0,0.003098249895852985
upside,4,6,4.554107349418441e-06,17.744400270241318,RB,4,6.027905996569885,24.11162398627954,3.707589021764846e-05,0.009676807346806248,0.0,0.0037163415515227404
upstair,1,7,1.1385268373546102e-06,19.744400270241318,NN,1,8.027905996569885,8.027905996569885,9.200795849014736e-06,0.002401407716592846,0.0,0.002401407716592846
upstairs,103,8,0.00011726826424752484,13.057899743058101,JJ,68,1.9404431553195451,131.95013456172907,0.00021344320136169344,0.05570867555540199,0.0,0.0023009207375330578
