term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
presence,24.205071639925688,3.3490707543859264,4.676023022251602,1.1669751423648258,0.08063693836151063,0.08006598344777696,3.4047871437364163,0.058836530258995046,1.7508896845572226,2.260180902807106,14.193316678455945,0.05000000238779764,1.0500000003773502,0.05,14.370696858416022,10.32555458133017,30.777894136901388,0.05,0.05,0.05
present,4.338292229170989,2.2265193895959148,1.8449066195254256,1.8860575786832134,0.05,0.050000000507492086,0.05157153671977717,0.05000000008596322,4.060559722839678,1.096805355846456,13.525565730012492,0.05000000522193125,0.05000000038466552,4.050000000355614,10.429359472157357,5.384144234471317,15.706218124253846,0.05,0.05000000013397785,0.05
presentation,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.049999999999324,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
presently,2.809617301986351,0.050000000368629574,0.05000000022674586,0.05,0.05,0.05,1.050000000005443,0.05,0.050000005837136846,0.05,2.2334183352133685,0.05,0.05,0.05,4.040438072909584,0.19688292442021132,2.9696433589962576,0.05,0.05,0.05
preserver,0.050000000374024765,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.4122309738717622,0.050000000351447645,0.05000000008858215,0.05,0.05,0.05,0.05000083291411973,1.478402825324956,2.259365367047364,0.05,0.05,0.05
press,2.2636082352215667,0.05,0.050000004369825185,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.280955207999822,0.05,0.05,2.050000000138037,2.4346932157902126,7.736571651131778,1.534171685213492,0.05,1.050000000099851,0.05
pressure,3.013359320297988,0.05,0.05,1.074473338214988,0.05,0.05,0.05,0.050000000219718524,0.05000000002634947,0.05,3.9743922578452384,0.05,0.05,0.05,5.111471224318007,1.090571688282587,0.057233964963560036,0.05,1.0284982057935117,0.05
presume,0.05000000168471177,0.05,1.04985386056979,0.050000000368024745,0.05,0.05,0.05,0.05,0.05,3.025984409682261,0.05027318469737288,0.05,0.05,0.05,4.589853127839276,0.24241333962973738,0.34162207550563667,0.05,0.05,0.05
presumption,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000410093684,1.671892319677913,0.05,0.050039246699655496,0.05,0.05,0.05,3.0258080918005628,0.0500000018763822,1.452260339508717,0.05,0.05,0.05
pretext,0.05000000018335169,0.05000001970860131,1.135361913790797,0.05,0.05,0.05000000258141168,1.2206316518304128,0.05,0.05,0.05,3.389571423387142,0.05,0.05,0.05,0.06864017262054463,0.05000579458184402,3.435789021288043,0.05,0.05,0.05
pretty,0.05000000065292487,0.05,0.05,0.05,0.05,0.05,0.05000000066300913,0.05,1.0500000000316247,0.05,3.7073790647684786,0.05,0.0500000015272187,0.05,2.1541474638224396,2.1097169790997614,3.228756489404652,0.05,0.05,0.05
prey,2.733122044351761,0.05,0.0500000000281317,0.05,0.05,0.05,1.124863844794146,0.05000000051687351,0.05,0.05,0.05000000026429455,0.05,0.05,0.05,2.267001698484072,0.05184736050127155,2.0731650510319732,0.05,0.05,0.05
price,4.044484895751842,0.05000000086814585,0.050000000418185225,0.050000000097110774,0.12955160167649665,0.05,0.0500000009320687,0.05,0.05000000074793739,0.05000000022473367,10.83412089694695,0.05,0.05,0.4179534099225148,7.0306168616453535,7.819281871598986,11.07399045903643,0.05,1.0500000001004521,0.05
prices,3.050000000007734,0.05,2.0499999964567466,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000003205669476,0.05,0.05,0.05,0.05000000009958388,0.050000000196349134,0.050000000017899685,0.05,0.05,0.05
prick,1.6060403289229082,1.0249401109368985,0.05,0.05000000028713496,0.05,0.05,0.05,0.05,0.050000001625721976,0.05000000066448983,1.5315383003435858,0.05,0.05,0.05,0.05000000108488461,0.05000000228587849,1.0374812534801776,0.05,0.050000000328096546,0.05
pride,4.305671373289979,1.7614747988888944,0.05000000001022803,0.05,0.05,0.05,0.05000000004958164,0.050000000020503726,2.1794446764406707,0.05,2.3804019215954426,0.05,0.05,0.05,8.325371755464104,0.05000032582317813,10.347635148387598,0.05,0.05,0.05
prince,0.052486259354009725,0.05,0.05,0.05,0.05,0.05,0.050000000489884566,0.05,0.05,0.05,4.680572466634361,0.05,0.05,0.05,0.05,8.224610852984734,0.24233042051761544,0.05,0.05,0.05
principle,2.5647854704793227,0.05,0.05,0.05,0.05,0.05000000308847442,0.05000000035834295,0.05,0.050000001826952266,0.05,3.8753018178809118,0.05,0.05,0.05,0.05000000082407179,0.1875924783190966,0.5723202263532603,0.05,0.05000000083845973,0.05
print,0.06689725655111098,0.05,0.05,2.1990163511879555,0.05,0.05,0.05,0.05,1.6943541644686346,0.050000000269752466,1.059389713948402,0.05,0.05,0.05,4.13844025022415,7.141902262245176,0.05000000100011857,0.05,1.0500000000791345,0.05
prints,2.814958816342581,6.7445791236065915,0.05,2.992394980151324,0.05,4.581929832931046,1.0634417615124812,0.05,1.1641509019931624,0.05,0.9848809981036277,0.05,0.05,3.716716503391893,0.20560707695653802,1.2891727904517285,3.9921672141332087,0.05,0.050000000386917855,0.05
prison,0.07621991776662773,0.050000000537341924,0.05000000003068,2.0500000002350296,0.05,0.05000000023860435,5.77498250109131,0.05,0.050000000151755854,0.05,4.699584855624204,0.05,0.05,0.05,5.615433679114745,2.0511282441929977,5.082650800915385,0.05,1.050000000070085,0.05
prisoner,5.14245634700672,0.050000065930630555,6.023183376994333,1.0500000000376823,0.05,0.05,4.049999932276701,0.050000000038299866,1.2528830780403437,0.05000000005194051,1.2619738340721827,0.05,0.05,1.0499999999522485,3.997779543079362,0.05000047834538285,44.62172334413873,0.05,0.05,0.05
prisoners,1.6771312795590223,0.05000000075938127,1.1399457168786051,0.05,0.05,0.05,1.0499999998860174,4.930746213764431,0.05,0.05,0.050000000086231594,0.05,0.05,0.05,0.9471601980425342,0.05004258558798883,11.554974005404324,0.05,0.05,0.05
private,0.05000000030816528,0.05,0.050000000407879816,0.05,0.05,0.05000000171460065,0.05,0.05,0.050000000599837474,0.05,1.8841907408458152,0.05,0.05,0.050000000474087834,0.05000003602014009,1.7496972436120122,2.516111975992075,0.05,0.05,0.05
privilege,1.8600718622735424,0.05000000063270706,0.05,0.05,0.05,0.05000000276788915,0.05,0.050000000614849355,1.0499987154962453,0.05000128452790257,1.6466965594429497,0.05,0.05,0.05,1.6366276064231549,0.05660396767705883,0.05000000011147733,0.05,0.05,0.05
prize,7.666947534679439,0.05,0.050000000221678366,0.05,0.05,0.05,0.30808736635901024,0.05,0.050000000412256065,1.805181674718982,0.051341173554715264,0.05,0.05,0.05,3.1662318743968934,0.08083980736419208,1.2713705682549674,0.05,0.05,0.05
probability,0.16044432638562525,0.05000000049302814,0.05000065402455727,0.05,0.05,0.05000000080313395,0.717099412452079,0.05,2.0080355091594875,2.0500000001417207,8.653723668096855,0.05,0.0500000006355328,1.5985760890902467,7.376949741936736,4.743137934374937,11.142032661919366,1.0500000003321452,0.05000000012053474,0.05
problem,10.686906102659252,1.1099609291232917,1.414941558796504,5.739499094831009,0.05,0.050000000311064885,5.076295563681651,0.0500000005391339,3.48246024962949,3.1403691445098922,7.313202619852843,0.05,0.050000079791169404,2.050000000076152,9.46180869317475,25.71353213830181,15.262417422994464,1.0500000002693002,2.198606401423726,0.05
problems,4.492109581642781,0.0500000005951775,0.05,0.05,0.05,0.05,0.050000006085739825,0.05000000002229445,1.426372548853082,0.05,1.0974869656995394,0.05,0.05,1.0500000000183038,0.05000000046588536,6.946580564545438,0.2874503318571755,1.0500000001876058,0.05,0.05
proceed,1.3384918667327106,0.0500000020002755,0.0500000001296268,0.05,0.05,0.05,0.05,0.05,0.050000006177813604,0.05,0.050000000055593595,0.05,0.05,0.05,0.05000000198238535,0.050000000704063616,3.7615081221836495,0.05,0.05,0.05
proceeded,1.7710593156834098,0.05000000469349818,0.05,0.05,0.05,0.6339522148177283,0.050000000873207696,0.05,0.050000001054898054,1.050000000065385,1.1740089552083575,0.05,0.05,0.05,2.0144417500839342,0.05002217690637692,2.6565155785283,0.05,0.050000002043153365,0.05
proceeding,4.2906133151709245,0.05000000275308145,0.050000000282620534,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15254337176305635,0.05,0.05,0.05,1.7773527091717702,0.0500000006332389,7.9794906001988535,0.05,0.05,0.05
proceedings,1.3748320989537683,2.2562091571309892,0.05,0.05,0.05,0.05,0.1948042616137728,0.05,0.05000000035723572,1.0855167496055451,2.202601899209957,0.05,0.05,1.8463095735238226,4.148171913384189,5.682392139323079,8.659162206672018,0.05,0.050000000191353276,0.05
process,3.016448052080665,0.050000001056438245,0.05000018537512956,0.05,0.05,0.05,0.05,0.05,1.0500000000195242,0.05,2.3159559889244554,0.05,0.05,2.050000000172835,1.049999999942771,2.4658984292559705,1.4016973431329889,0.05,0.05,0.05
processes,0.05000000000923086,1.04999999999262,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000401807076,0.05,0.050000000061539034,0.05,0.05,1.9326532929477822,0.05000000020827758,0.05000000048577068,3.167346705878985,0.05,0.05,0.05
produced,0.05000000009259041,0.05000000021512185,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.838313861756833,0.05,0.05,0.05,1.2616861379202682,0.05,1.0499999999884857,0.05,0.05,0.05
product,1.0499999999809022,2.049999999840298,0.05000000031912731,0.05,0.05,0.05,0.05,0.05,0.05,1.050000000028515,0.05000000019895364,0.05,0.05,0.05,1.0499999996211764,1.0499999999868066,0.05,0.05,0.05,0.05
profession,7.2407238782140535,0.05000000078219009,0.050000025185547976,0.05000000003420987,0.9519861887340226,0.05000000006376179,1.093046575580837,0.05000000123397504,0.050000000436417474,0.05000000007916844,9.723821312847466,0.05,0.05,2.9078492437152343,3.066966395844792,11.213827713653561,5.095504231191524,0.05,1.156274432371215,0.05
professional,0.05003928913290528,0.05,0.05,0.05,0.05,0.05,0.05,0.05000001536984829,0.05,0.05,5.049960694643847,0.05,0.05,1.0500000000212484,0.05000000035518439,0.050000000417091815,0.05000000004626643,0.05,0.05,0.05
professor,0.8971042218486728,0.05,0.05000000032056213,0.05,0.05,0.05,0.05000000039465794,0.05,2.7263051861423353,0.05,4.2028519337486,0.05,0.05000000108995341,0.05,0.0500000029070978,0.050000001340346815,1.7008963903118424,0.05,1.722842261852183,0.05
professors,0.05000000369035289,0.05000000045430771,0.05,0.05,0.05,0.05,0.05000000076012664,0.05,0.0500000017760559,1.050000000066479,4.962767499923627,0.05,0.05,0.05,0.8453223868275456,0.05000000214385738,1.3419101025326847,0.05,0.0500000017785634,0.05
profound,0.05000000236496994,0.05000000083323441,0.05,0.05,0.05,0.05,0.05,0.05,0.2646021062743251,0.05,0.05000000077702887,0.05,0.05,0.05,2.1777250754728645,0.050000001029186905,2.7076728132145043,0.05,0.05,0.05
programme,0.050124261532768576,0.05000000210962135,0.05,0.05000000013548574,0.05,0.05,0.05,0.05,0.05,0.05,1.7504227591291026,0.05,0.05,0.05000000086398578,2.2152032807939164,2.307032865581273,0.9272168298161116,0.05,0.05,0.05
progress,0.050000000480383756,1.3418983500345052,0.05000000033492282,0.05000000011727864,0.05,0.05,0.05,0.050000000115213154,2.121462124858551,1.7800338869000873,1.2217708452097549,0.05,0.05,0.05,8.602585617089877,1.2322432642789538,0.05000591055140376,0.05,0.05,0.05
promise,8.910412077844128,1.1462263532594215,0.05000000028269148,0.05000000004913307,0.05,0.05,0.05000000026756314,0.05,1.7957156574197408,1.0834373943080202,1.2215481753711799,0.05,0.05,1.0500000000406935,11.825630367035723,5.709931200810643,2.4631477676600855,0.05,1.2939510056167736,0.05
prompt,1.8417318725233949,0.05,0.050000006554874125,1.0500000000447576,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.953133873265572,0.3551342473454323,0.050000000242869685,0.05,0.05,0.05
promptly,0.050000000821798576,1.0500000000026202,1.123784239879513,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000264732294,0.05000000039729395,0.05,0.05,0.05,0.050000000163501236,0.05000000127409488,6.976215757177546,0.05,0.05,0.05
proof,5.333388666285621,1.2200131829789846,4.007472069733531,0.05000000144661352,0.05,0.6270032689772654,1.4506394516003684,0.05000000012415683,0.08304583153740383,0.0500000000110005,2.7682277966538105,0.05,0.05,0.05,8.423858951465872,7.475079083908305,14.111271695147307,0.05,0.0500000000956774,0.05
proofs,2.4814631320843175,0.05,0.05540463967300621,1.6567029483678193,0.05,0.05,2.9877048478502797,0.05,0.050000000277995234,0.0500000002693996,0.050000000336034474,0.05,0.05,0.05,0.05000000038196932,1.9862658712566492,6.132458559478256,0.05,0.05,0.05
property,4.382030533007611,0.05,0.05000000007516244,2.0500000001893794,0.05,0.05,4.318761727217024,0.05,0.9814402715965264,1.049999999997229,4.483691720913913,0.05,0.05,0.05,9.947130721971064,4.26142374991129,8.975521275088296,0.05,0.05,0.05
proportion,0.3422590405806578,0.05,0.05,1.0500000000598875,0.05,0.05,0.05,0.050000000647584954,1.7250247680439472,0.05000000017566603,0.05000000012946386,0.05,0.05,0.05,0.05000000120737442,0.05000000027287469,4.0827161888370584,0.05,0.05,0.05
proposal,1.4538982367355187,0.05,0.05,0.05,0.05,0.05,0.05000578938087786,0.05,1.0500000000417307,0.05,1.372419933596316,0.05,0.05,0.05,1.085507024977068,0.050000000264145555,2.288169014967946,0.05,0.05,0.05
proposition,0.05000000048689688,0.05000000019730125,0.050000003481628,0.05,0.05,0.05,1.8169960362295086,0.05,2.48291290671267,0.05000000065929358,0.05000003483574705,0.05,0.05,0.05,3.815772110541407,2.48873779660879,7.6455811102186635,0.05,0.05,0.05
proprietor,0.050000000952039214,0.05,1.0851347317636213,0.05,0.05,0.05,1.3315913615352999,0.05000000245328212,0.05,0.05,0.05000000000436228,0.05,0.05,0.05,3.481117765258607,0.05000000056939842,1.3021561374418813,0.05,0.05,0.05
prosecution,0.05003349822485778,1.0499999982330193,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000175246456,0.05,0.05,0.05,0.05,0.05,0.05,2.049966501771668,5.05000000000104,0.05,0.05,0.05
prospect,2.218878676581527,0.050000001524028316,0.05000000004367912,0.05,0.05,0.05,2.022227478268571,0.05,0.05000000009180398,0.05,6.419666888741111,0.05,0.05,0.05,5.894278680791604,0.050000095695987005,2.6949481781770515,0.05,1.0500000000532337,0.05
prospects,0.7865800086045007,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.0500000000229222,0.05,2.049999964775628,0.05,0.05,0.05000000062314836,1.313419851223335,0.05000000101905933,0.050000173698246754,0.05,0.05,0.05
prosperity,0.05,0.05,0.05,0.05,0.05,0.05,2.0499999996175826,0.05,3.050000000064273,0.05,0.050000000028890774,0.05,0.05,0.05,0.050000000181707825,0.05000000023473525,1.0499999998563838,0.05,0.05,0.05
protection,1.7423911043533942,1.0500000000046892,0.05,0.05,0.05,0.05,0.05000000000368223,0.05,0.05,0.05,0.05000000003677603,0.05,0.05,0.05,7.093173862159809,0.05000000008975548,2.3144350333316983,0.05,0.05,0.05
protest,1.0499999967511635,0.05,1.5539371540752984,0.05,0.05,0.05000000331507598,0.05,0.05,0.050000003219535696,0.05,4.035471787183582,0.05,0.05,0.052136325116321575,2.5443642820918835,0.05076023176328932,1.06333021593893,0.05,0.05000000050780365,0.05
proud,1.4722221090409044,0.05000000289258233,0.05,0.05,0.05,0.05,3.3152218797487683,0.05000000038333293,0.050000001948141415,0.05,2.202064486612879,0.05,0.05,0.05,2.7159811858496568,0.2434428369393954,3.3510674965459346,0.05,0.05,0.05
proverb,0.05000000326258504,0.050000000838332746,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000002591661936,0.05,0.05,0.05,2.049999993883478,0.050000000103025,2.0499999989016238,1.050000000385342,0.05,0.05
provisions,0.05,0.05,0.050000000177254394,0.05,0.05,0.05000000033207078,0.05,0.05,0.05,0.05,2.2338881528339365,0.05,0.05,0.05,3.1315116434477384,0.05000000001676032,3.7846002031707133,0.05,0.05,0.05
psychology,0.06064694355312546,3.8297661374589307,0.05,0.5832173814543028,0.05,0.5291833719512897,0.7641325326330021,0.05,0.05000100920058846,0.05,4.957359447015178,0.05,0.050000001120263,0.05,0.05,0.05000000007457422,0.625693175509689,0.05,0.05,0.05
public,16.09467467843231,0.05,0.050000000201974516,0.05000000006402774,0.05,0.05,1.0499999999676002,0.05000000001154943,0.050000000383679695,0.05000000014817352,0.050000000430978575,0.05,0.05,0.05,2.238866274187031,4.015620973913705,4.850838072170808,0.05,1.0500000000605467,0.05
publicity,3.117833013958285,1.049999999986498,0.05000000404371778,0.05,0.05,0.05,0.05,0.05,0.0500001596246865,2.050000000125861,2.956541401510604,0.05,0.05,2.318120673723351,1.1694246851576133,0.050000000021294344,8.688080061816333,0.05,0.05,0.05
publishers,0.050000003137578845,0.05,0.05,0.05,0.05,0.05,1.0499999999891223,0.05,0.05000000128899334,1.1454999950635372,6.502440465970352,0.05,0.05,2.0500000002110244,0.05000000111465389,0.7002403453684153,2.851819187817493,0.05,0.05,0.05
pull,4.106090049857987,0.05,0.050000145436176945,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.532734909287083,0.05,0.05,1.050000000048813,2.4656544409662464,2.0955204540605368,0.0500000003178158,0.05,0.05,0.05
pulse,2.120215396598869,0.05000000253031623,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000327124254,0.05,0.050000000641404904,0.05,0.05,0.05,1.7231270280001436,0.050000000375745285,4.306657571500295,0.05,0.05,0.05
punishment,1.1820098434108843,0.05,0.05,0.05,0.05,0.05,1.1185125310867334,0.05,0.05000000087550507,0.05,1.411477293927722,0.05,0.05,0.05,5.0411357294001675,1.465500617684632,0.0813639818883119,0.05,0.05000000169570047,0.05
purchase,0.43975346907292573,0.05,0.05000000027491829,0.05,0.05,1.9251349083152178,0.05000000022851323,0.05,0.050000000398341994,0.05,1.1748650913626995,0.05,0.05,0.5693497922740611,0.05000000246336865,0.05000000202348736,5.140896733543922,0.05,0.05,0.05
pure,1.2801256192668666,0.05,0.05,0.05000000030925006,0.05,0.05000000008040733,0.05,0.05000000879027978,1.1365527005820781,1.1866407126825982,0.11802322736903167,0.05,0.05,0.05,1.7182360332619118,7.207135188708398,5.703286508686529,0.05,2.050000000229788,0.05
purple,0.05000000036279379,0.05,0.09795567918413117,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000158182664,3.525811747227806,0.05,0.05,0.05,0.05000000006214498,0.05,2.5262325729846875,0.05,0.05,0.05
purpose,4.345411161910733,2.1680607965079055,0.9927181941136073,2.1280172943307365,0.05,0.05,0.17966162478332026,0.05000000107673255,1.8282603292970274,2.2439957489809514,24.740706778705448,0.05,0.05,1.2433402587353066,16.077706648374022,10.257653776205132,5.3944673868831625,0.05,0.05000000006205539,0.05
purposes,0.05000818307554801,0.050000004249849864,0.050000000028980016,0.05000000138680644,0.05,0.05000000464019006,3.0499999998652356,0.05000000016611887,0.05000347234023955,0.05,1.1469873267060755,0.05,0.05,0.05,6.7058192077270835,0.1594498409772831,5.187731958797904,0.05,0.05,0.05
purse,0.055044302083979646,0.05,0.05000000022694076,0.05000000017171292,0.9656733000598,0.05000000169101925,0.05,0.05,0.05000000019835387,0.05000000039737792,0.2223542753868642,0.05,0.05,0.05,0.0500000004259278,7.9050948322048145,4.101833287131467,0.05,0.05,0.05
purser,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.177928308462665,4.200889399854162,2.7711822863049482,0.05000000493638525,0.05,0.05,0.05,0.05,0.0500000004332362,0.05,0.05,0.05
pursuers,0.05000000050978476,0.050000002091032524,0.05,0.05,0.05,0.05,0.05,0.05,2.049999997430645,0.05,2.88445948159496,0.05,0.050000001950916306,0.05,0.05000000140494463,1.1052938685322473,2.160246646454005,0.05,0.05,0.05
pursuit,0.05,0.050000000105202225,0.05000000034275613,0.05,0.05,0.05,1.106608883663154,0.05000001124362224,0.05,0.05,0.0519600386032686,0.05,0.05,0.05,9.60103269857252,0.05000000015752633,3.440398367293269,0.05,0.05,0.05
puzzle,1.0499999967604001,0.05,0.05000000031923409,0.05,0.05,0.050000000883183876,0.05,0.05,0.05000000322776568,0.05,1.2047572716567794,0.05,0.05,1.0500000000771554,1.049999999651745,0.895242727223184,0.05000000016520798,0.05,0.05,0.05
puzzled,1.3786702268525302,0.05000000249526228,0.050000000054870465,0.050000020017504185,0.05,1.3994474253565363,1.0965601989834886,0.05,1.0499999999820162,0.050000000170473166,7.3837926484135865,0.05000000082048731,0.05000000072157294,0.05,0.46051677855381484,0.05000000007617253,15.581012697387107,0.05,0.05000000008171185,0.05
quaint,3.508834360053358,1.0500000000035052,0.050000001236403926,0.050000000146481136,0.05,0.05,1.049999999984908,0.05,0.05,0.05000000033898654,1.5911656365325828,0.05,0.05,0.05,0.05000000043567781,0.050000000418254524,0.05000000082628891,0.05,0.05,0.05
qualifications,0.05,0.05,0.05,0.05,0.05,1.0500000002846055,0.05,0.05,0.05,0.05,1.943936636607576,0.05,0.05,0.9993515802786159,0.050993721386781966,1.0499999999896432,1.205718061420787,0.05,0.05,0.05
qualities,0.06010932858651766,0.05,0.05,0.05,0.05,0.050000000901397175,0.05000000074425127,0.05,5.66534168187041,2.0500000001452037,1.0812719060874423,0.05,0.05,0.05,4.191640629004901,0.050000012228938226,1.2516364403946902,0.05,0.05,0.05
quality,0.7290882440073911,0.05000000058155542,0.050000000087938555,0.05000000018851285,0.05,0.050000000748665216,0.054641186839582016,0.05000000180260479,0.05000000012972682,1.2194084746859122,9.219872146248422,0.05,1.0500000004159342,0.050000000098000305,3.680169483578961,4.073658470248228,7.414603139322095,0.05,2.0085588509844814,0.05
qualms,0.050093769301516905,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000108017661,5.774509968173966,0.050000007542330374,0.05,0.05,0.05000000013040073,0.05,1.3253962537494774,0.05,0.05,0.05
quantity,2.0434900614430194,0.05000000512813091,0.050000000227876595,0.05000000023992679,0.05,0.05,0.05,1.00988034107818,0.050000000288087716,0.05000000055523844,0.06108254038020524,0.05,0.05,0.05,1.3317688926193216,0.10202335912574224,3.7517547986329896,1.0500000002441878,0.05,0.05
quarrel,0.4344716414235902,10.082027019050132,0.05011559188153208,0.05,0.05,0.05,0.05,0.05000000046802241,1.0499999999648004,0.05,0.9896036764673817,0.05,0.05,0.05,6.893439644108579,5.485061985271589,26.41528044133891,0.05,0.05,0.05
quarrel father,1.8908376233530109,0.2833645840203856,0.9757977922338852,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8242711901486294,0.05,0.05,0.05,1.27572880970086,0.05,0.05000000050786004,0.05,0.05,0.05
quarrels,1.0989699045256434,0.05000000414196009,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000139303113,0.05,0.05,0.05,0.6693998015051956,0.05,6.381630289660756,0.05,0.05,0.05
quarry,0.05,0.050000000968685836,0.05000000100348257,0.05,0.05,0.05000000140584772,7.843855710625464,0.05000000029953235,0.05,1.0500000000307905,2.9267734500601486,0.05,0.05,0.05,3.3793708354531824,1.04999999988524,0.05000000024356176,0.05,0.05,0.05
quarter,26.439334497306135,1.433468894188124,3.4151216481973177,0.05000000003208986,0.6895332353156988,0.05000575898987942,1.7427759080694822,0.05000000710516997,4.062873447624627,1.1225094925063392,34.52906615653874,0.05,0.05000000014384611,4.050000000278973,18.194404717230256,15.146420823444018,4.774485412928158,0.05,0.05000000006906385,0.05
quarter hour,6.175234893184595,1.1440797941080036,0.050000000050428275,0.05,1.0342855674628544,0.0500000006645548,2.2321301330551955,0.05000000728709352,2.571168422296425,0.05,9.895181458770791,0.05,0.050000000504969104,0.05,0.21004178225849307,0.05000000092073199,1.1378779393982272,0.05,0.05,0.05
quarter mile,3.685846474201451,0.050000000922309565,0.05000000151355925,0.05000000029117287,0.05,0.05,0.05,0.05,0.05,0.050000000673861615,0.05,0.05,0.05,0.05,2.4141535220277945,0.05000000032009759,0.05000000003585605,0.05,0.05,0.05
quarters,4.844186226978513,0.9939834446503039,0.05000177684003499,0.1753046566678429,0.05,0.05,0.05000000007305087,0.05000000002161545,1.0183379133212842,0.05,2.814507601699048,0.05,0.05,2.0500000001555896,11.655372640943373,2.9930828732215105,8.921572737749838,0.05,1.0336501276428398,0.05
queen,0.050000002244097196,0.05,0.05,0.05,0.05,0.05,1.524808056724643,0.05,1.0500000000404057,0.05000000091413424,0.49309387401257226,0.05,0.05,0.05,0.05000041266190598,2.081177580858949,1.1009200725024675,0.05,0.05,0.05
queer,1.1561534268386162,0.05,0.05000000061512531,0.05,0.05,0.05000000026796935,1.097484448877035,0.050000000513739144,1.3778487479837151,2.223726902678177,10.161349059656828,0.05000000057619052,0.05,0.05,19.641896711495562,5.181735163369278,11.485851365472092,0.05,1.1239541716242414,0.05
quest,0.050000001040044394,0.05,0.050000000110985904,0.05,0.05,0.05,0.050000940467586075,0.05,1.049999990437568,0.05000000959151717,1.070908523058011,0.05,0.05,0.05,5.839755234036952,3.0215877541138165,3.2677475471079904,0.05,0.05,0.05
question,36.77977353136963,13.051472295940643,6.287124518326759,4.477793127889652,0.05,1.8033552295924835,6.963169394831062,0.05000000021159816,9.679308562838944,6.019001923760573,108.48949166925105,0.05,1.1527826614544558,8.425832326935538,32.79545759544932,39.09752180049673,77.8211641830797,3.0500000012540034,7.906751177285085,0.05
question money,0.05000000016653369,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.1809944107073247,0.05,0.05,0.9190055891548637,0.050000000188866675,0.05,2.04999999976405,0.05,0.05,0.05
question time,0.050000001317769514,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000932257226,0.05,1.0869415116525494,0.05,0.05,0.05,0.050000000746280096,4.89609720512279,0.1669612802050045,0.05,0.05,0.05
questioning,4.652592453495287,0.05000000080722809,0.05000000016372329,0.05,0.05,0.050000002054582625,0.05,0.05000001522396238,0.05000000046262171,0.05,4.482288631368286,0.05,0.05,0.05,0.05000003353108935,1.9691701248237825,0.09594873793580164,0.05,0.050000000087254845,0.05
questions,6.322291879434802,12.632361543926116,1.8315046934598525,0.050000000060543615,0.05,0.050000000361416636,3.455270162489178,0.0500000007559854,0.9247994629900687,1.1364216562639842,41.66791071117637,0.05,0.050000000625872135,1.3613028632249673,21.01438958207282,19.185949034316724,30.249216470906813,4.050000001776707,0.8185819361252457,0.05
questions answers,0.050000000020930344,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.026310822928898,0.05,1.0706937386585926,0.05,0.05,0.05,0.050000000631597326,0.05299543177911492,0.050000005964023625,0.05,0.05,0.05
quick,4.369741012410299,0.0500002317057084,0.05,0.0523983851733391,0.05,0.05000000026923859,0.05000000029249271,0.05000000002433169,0.05000000001805253,0.05,14.094443028937691,0.05,0.050000000381691785,0.9644620808886217,5.605548533356809,1.9287899059620446,10.334616820441568,0.05,0.05000000010768057,0.05
quicker,2.0499999942622846,0.050000004134015376,0.05,0.05,0.05,0.05,1.049999999989164,0.05,0.05,1.0500000000432874,1.3266763660496925,0.05,0.05,0.7733236331977926,0.05000000022920794,0.05000000090018061,0.050000000583176676,0.05,0.05000000058197881,0.05
quickly,0.32402629745754946,0.05065362524649129,0.050002030996293044,0.05,0.05,1.0500000001572014,1.0981129162337164,0.050000000486850514,0.05000000019858823,1.0684910685696818,20.934141521022713,0.05,0.05,0.05,0.060946221731131414,0.14372380188717715,15.719902515984812,0.05,0.05,0.05
quiet,3.5659360968223335,0.05,0.306333305746698,0.050000000155511475,0.05,0.05,1.025596115194596,0.050000000029600644,0.05000000096782972,0.05,0.05002057509037102,0.05,0.05,0.05,2.0805819064546576,2.378256990720597,1.9432750087863475,0.05,0.05,0.05
